9000,1000,0.01,0.1,2,lin,0.10844731330871582,0.97929
19000,1000,0.01,0.1,2,lin,0.19248366355895996,0.98347
29000,1000,0.01,0.1,2,lin,0.27865123748779297,0.98977
39000,1000,0.01,0.1,2,lin,0.36830735206604004,0.98598
49000,1000,0.01,0.1,2,lin,0.4567728042602539,0.97997
59000,1000,0.01,0.1,2,lin,0.5413644313812256,0.98287
69000,1000,0.01,0.1,2,lin,0.6236488819122314,0.98761
79000,1000,0.01,0.1,2,lin,0.7058262825012207,0.98666
89000,1000,0.01,0.1,2,lin,0.790590763092041,0.99049
99000,1000,0.01,0.1,2,lin,0.8781626224517822,0.99188
9000,1000,0.01,0.1,2,lin,0.1093740463256836,0.97519
19000,1000,0.01,0.1,2,lin,0.19149994850158691,0.97918
29000,1000,0.01,0.1,2,lin,0.2780582904815674,0.98223
39000,1000,0.01,0.1,2,lin,0.3634071350097656,0.983
49000,1000,0.01,0.1,2,lin,0.45253515243530273,0.98324
59000,1000,0.01,0.1,2,lin,0.5346331596374512,0.98491
69000,1000,0.01,0.1,2,lin,0.6188199520111084,0.98907
79000,1000,0.01,0.1,2,lin,0.7028589248657227,0.99368
89000,1000,0.01,0.1,2,lin,0.7872641086578369,0.98711
99000,1000,0.01,0.1,2,lin,0.9063205718994141,0.98989
9000,1000,0.01,0.1,2,lin,0.11042308807373047,0.97929
19000,1000,0.01,0.1,2,lin,0.19037938117980957,0.98527
29000,1000,0.01,0.1,2,lin,0.27782773971557617,0.98608
39000,1000,0.01,0.1,2,lin,0.3637409210205078,0.98589
49000,1000,0.01,0.1,2,lin,0.45023536682128906,0.98309
59000,1000,0.01,0.1,2,lin,0.5385494232177734,0.9847
69000,1000,0.01,0.1,2,lin,0.62093186378479,0.98622
79000,1000,0.01,0.1,2,lin,0.7162375450134277,0.99241
89000,1000,0.01,0.1,2,lin,0.7872653007507324,0.98914
99000,1000,0.01,0.1,2,lin,0.8772008419036865,0.98582
9000,1000,0.01,0.1,2,lin,0.1134638786315918,0.96427
19000,1000,0.01,0.1,2,lin,0.1949911117553711,0.97068
29000,1000,0.01,0.1,2,lin,0.2800898551940918,0.98025
39000,1000,0.01,0.1,2,lin,0.36669397354125977,0.9786
49000,1000,0.01,0.1,2,lin,0.45165419578552246,0.97805
59000,1000,0.01,0.1,2,lin,0.5377216339111328,0.98264
69000,1000,0.01,0.1,2,lin,0.6219868659973145,0.98386
79000,1000,0.01,0.1,2,lin,0.7037804126739502,0.99243
89000,1000,0.01,0.1,2,lin,0.7927749156951904,0.99027
99000,1000,0.01,0.1,2,lin,0.8739681243896484,0.99012
9000,1000,0.01,0.1,2,lin,0.10960865020751953,0.98018
19000,1000,0.01,0.1,2,lin,0.19321107864379883,0.98199
29000,1000,0.01,0.1,2,lin,0.2828850746154785,0.97945
39000,1000,0.01,0.1,2,lin,0.36935949325561523,0.98101
49000,1000,0.01,0.1,2,lin,0.461367130279541,0.98621
59000,1000,0.01,0.1,2,lin,0.5487687587738037,0.98646
69000,1000,0.01,0.1,2,lin,0.6352388858795166,0.99092
79000,1000,0.01,0.1,2,lin,0.7201507091522217,0.99347
89000,1000,0.01,0.1,2,lin,0.8054368495941162,0.9886
99000,1000,0.01,0.1,2,lin,0.9001646041870117,0.99108
