100.0,1000,0.01,0.1,2,lin,True,0.9241688251495361,2.180201583708035
143.6921196840584,1000,0.01,0.1,2,lin,True,0.8938641548156738,1.9486549196744243
206.47425259297762,1000,0.01,0.1,2,lin,True,0.9055368900299072,1.7710585449418608
296.6872301526665,1000,0.01,0.1,2,lin,True,0.9371707439422607,1.682028676205935
426.3161698382873,1000,0.01,0.1,2,lin,True,0.990060567855835,1.5541726558013638
612.5827409965254,1000,0.01,0.1,2,lin,True,1.0412499904632568,1.4352519200562144
880.2331253566128,1000,0.01,0.1,2,lin,True,1.1252033710479736,1.3621165928411545
1264.8256359861532,1000,0.01,0.1,2,lin,True,1.2461049556732178,1.2439612681082164
1817.4547666558742,1000,0.01,0.1,2,lin,True,1.4328386783599854,1.1512169383095758
2611.5392785067856,1000,0.01,0.1,2,lin,True,1.7049586772918701,1.0483507077630596
3752.5761456681616,1000,0.01,0.1,2,lin,True,2.0298023223876953,0.9194443504393304
5392.156206468926,1000,0.01,0.1,2,lin,True,2.537564754486084,0.8405077657384141
7748.103549750712,1000,0.01,0.1,2,lin,True,3.4964256286621094,0.8210345763551643
11133.41422595257,1000,0.01,0.1,2,lin,True,4.646158933639526,0.7498109823929013
15997.838894477769,1000,0.01,0.1,2,lin,True,5.926273584365845,0.6855790044480342
22987.633811115815,1000,0.01,0.1,2,lin,True,8.012236595153809,0.628579381577405
33031.41828840158,1000,0.01,0.1,2,lin,True,11.713413000106812,0.5711278722537229
47463.545100311996,1000,0.01,0.1,2,lin,True,18.638704776763916,0.5611781435395303
68201.37403183742,1000,0.01,0.1,2,lin,True,26.943394422531128,0.5020018161046375
98000.00000000006,1000,0.01,0.1,2,lin,True,37.31172275543213,0.47310672859462366
