x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,10.0,False,47,44.17347192764282,5.740338200103849,0.7710384245135524
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,47,10.0,False,47,13.158278942108154,3.774892185687791,0.905134011337364
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,6.473082037010399,False,88,45.391895055770874,3.9366807529926597,0.9020106000871793
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,88,6.473082037010399,False,88,14.425288677215576,2.846361044658722,0.9475165405340555
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,4.190079105786669,False,166,46.212658643722534,2.5703217356139225,0.9616205888974547
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,166,4.190079105786669,False,166,16.17236590385437,2.3879053680379183,0.9635311872541029
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,2.712272579332028,False,417,46.91607189178467,2.7909037290010343,0.9537140864743516
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,417,2.712272579332028,False,417,16.446645259857178,1.5348338409670965,0.985101036920598
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,1.7556762912750015,False,914,46.72762203216553,1.843766544516131,0.9801309074204907
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,914,1.7556762912750015,False,914,12.728172063827515,1.1542666506362198,0.991554309552184
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,1.1364636663857248,False,2000,50.91514801979065,0.8965171849144494,0.9949669987082446
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,2000,1.1364636663857248,False,2000,19.259541988372803,0.7549183558477806,0.9963790843843081
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,0.7356422544596414,False,4792,75.17499232292175,0.925455134303136,0.994570457494125
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,4792,0.7356422544596414,False,4792,20.361055850982666,0.5619637584711831,0.9979882268393654
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,0.47618726630085373,False,11195,152.90514039993286,0.7268629946658396,0.9966295548043753
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,11195,0.47618726630085373,False,11195,20.95120596885681,0.5131455309535027,0.9983239572008188
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,0.30823992397451433,False,26419,322.527893781662,0.9969405570539096,0.9936722661082759
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,26419,0.30823992397451433,False,26419,23.5591459274292,0.6459028848964051,0.9973566457398089
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,0.19952623149688797,False,61658,827.5691611766815,1.0370546433667929,0.993211220531441
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,61658,0.19952623149688797,False,61658,25.198503732681274,0.9553640654808288,0.9942361423164039
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,10.0,False,47,42.41910433769226,5.759589668506439,0.7679010035124301
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,47,10.0,False,47,12.389201641082764,3.9743731643769906,0.8946639415090687
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,6.473082037010399,False,88,41.10418677330017,4.1651837826677465,0.8921193321760996
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,88,6.473082037010399,False,88,11.559632778167725,2.8043552924689856,0.9491507861604854
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,4.190079105786669,False,166,41.951740980148315,2.5479284365533346,0.9613647441727974
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,166,4.190079105786669,False,166,14.524060010910034,2.2663464205994703,0.9672602692240487
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,2.712272579332028,False,417,42.741326093673706,3.295612606024853,0.9347636338864203
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,417,2.712272579332028,False,417,13.98102331161499,1.5223016289568636,0.9853014092102375
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,1.7556762912750015,False,914,42.27998423576355,2.0805700987567697,0.9726348142322846
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,914,1.7556762912750015,False,914,14.309893608093262,1.024453404741044,0.9933205252367334
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,1.1364636663857248,False,2000,50.753591775894165,0.8969128493831795,0.9949810159947045
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,2000,1.1364636663857248,False,2000,14.537592649459839,0.8062349356113219,0.9958709021144526
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,0.7356422544596414,False,4792,61.59380125999451,1.1097337114202288,0.9921260014432035
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,4792,0.7356422544596414,False,4792,15.078584671020508,0.5625097218327864,0.9979852223645609
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,0.47618726630085373,False,11195,114.8920214176178,0.7305846767284613,0.9965967504382517
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,11195,0.47618726630085373,False,11195,17.960370779037476,0.5230771809953036,0.9982577644161101
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,0.30823992397451433,False,26419,287.0263578891754,1.0500064202870383,0.9930024154679731
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,26419,0.30823992397451433,False,26419,21.853686571121216,0.6540433056204625,0.9972873165957324
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,0.19952623149688797,False,61658,741.52681183815,1.0701395352300214,0.992756733649263
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,61658,0.19952623149688797,False,61658,23.167694091796875,0.9488000771783924,0.9943181867528805
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,10.0,False,47,43.12591767311096,5.793796315137842,0.7625975334148193
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,47,10.0,False,47,12.295718908309937,3.777705627771521,0.9053716652985234
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,6.473082037010399,False,88,43.49614119529724,4.152963317994808,0.8902507699865696
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,88,6.473082037010399,False,88,10.676976203918457,2.763291248093846,0.951220580405637
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,4.190079105786669,False,166,35.74488878250122,2.56848657419047,0.9614143799193602
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,166,4.190079105786669,False,166,10.883978128433228,2.2023946309392883,0.9691199943252973
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,2.712272579332028,False,417,35.67555475234985,3.077778393379667,0.9430165192876702
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,417,2.712272579332028,False,417,11.082204818725586,1.3886157012177516,0.9878519942302807
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,1.7556762912750015,False,914,36.07075834274292,1.7696685688734448,0.9817740217468787
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,914,1.7556762912750015,False,914,11.337850093841553,1.1662734032014677,0.9913543408096652
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,1.1364636663857248,False,2000,40.28816080093384,0.8996420962174903,0.994929444012674
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,2000,1.1364636663857248,False,2000,11.829060316085815,0.7452609699708533,0.9964708523542911
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,0.7356422544596414,False,4792,48.06448268890381,0.9463462919987471,0.9942910055176704
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,4792,0.7356422544596414,False,4792,13.529099464416504,0.582828984108319,0.9978363004301969
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,0.47618726630085373,False,11195,91.84464430809021,0.7176348584958651,0.9967144563385287
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,11195,0.47618726630085373,False,11195,14.61272668838501,0.5154968221583105,0.9983067585418853
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,0.30823992397451433,False,26419,219.25881242752075,1.0189303087613593,0.9933897592949779
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,26419,0.30823992397451433,False,26419,15.571635484695435,0.6508666760379312,0.9973174486501277
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,lin,False,500,0.19952623149688797,False,61658,594.0649793148041,1.0650982432809453,0.9928337037295185
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,lin,False,61658,0.19952623149688797,False,61658,18.776044607162476,0.9518175146854183,0.9942784188816879
